Name,Type,Total,TapwaterTreated,TapwaterUntreated,CoveredWell,UncoveredWell,Handpump,Tubewell,Spring,River,Tank,Other
District - Peren,Rural," 15,850 "," 1,305 "," 5,444 "," 1,056 "," 3,643 ", 22 , 34 ," 1,234 ", 938 ," 1,881 ", 293 
District - Peren,Urban," 2,841 ", 62 , 645 , 469 ," 1,163 ", 1 , 13 , 78 , 9 , 222 , 179 
District - Bargarh,Total," 373,391 "," 23,455 "," 39,337 "," 7,448 "," 21,255 "," 192,472 "," 80,931 ", 556 ," 3,758 "," 3,347 ", 832 
District - Bargarh,Rural," 339,364 "," 16,001 "," 35,019 "," 4,372 "," 18,814 "," 188,822 "," 68,802 ", 551 ," 3,223 "," 3,308 ", 452 
District - Bargarh,Urban," 34,027 "," 7,454 "," 4,318 "," 3,076 "," 2,441 "," 3,650 "," 12,129 ", 5 , 535 , 39 , 380 
District - Jharsuguda,Total," 134,624 "," 18,937 "," 5,457 "," 3,548 "," 27,417 "," 34,815 "," 41,543 ", 538 , 435 ," 1,282 ", 652 
District - Jharsuguda,Rural," 83,664 "," 3,404 "," 2,750 "," 1,172 "," 13,880 "," 31,722 "," 28,607 ", 427 , 361 ," 1,168 ", 173 
District - Jharsuguda,Urban," 50,960 "," 15,533 "," 2,707 "," 2,376 "," 13,537 "," 3,093 "," 12,936 ", 111 , 74 , 114 , 479 
District - Sambalpur,Total," 248,829 "," 48,227 "," 11,850 "," 5,058 "," 39,884 "," 72,331 "," 62,261 "," 1,427 "," 3,968 "," 2,190 "," 1,633 "
District - Sambalpur,Rural," 178,958 "," 6,353 "," 8,900 "," 3,137 "," 35,909 "," 67,423 "," 49,006 "," 1,405 "," 3,804 "," 2,046 ", 975 
District - Sambalpur,Urban," 69,871 "," 41,874 "," 2,950 "," 1,921 "," 3,975 "," 4,908 "," 13,255 ", 22 , 164 , 144 , 658 
District - Debagarh,Total," 75,942 "," 3,780 "," 1,697 "," 1,610 "," 13,501 "," 32,327 "," 18,465 "," 1,409 "," 1,680 ", 746 , 727 
District - Debagarh,Rural," 70,511 "," 1,346 "," 1,669 "," 1,266 "," 12,524 "," 31,621 "," 17,638 "," 1,382 "," 1,657 ", 731 , 677 
District - Debagarh,Urban," 5,431 "," 2,434 ", 28 , 344 , 977 , 706 , 827 , 27 , 23 , 15 , 50 
District - Sundargarh,Total," 473,293 "," 80,923 "," 12,839 "," 10,483 "," 83,919 "," 161,559 "," 103,204 "," 10,997 "," 5,288 "," 2,333 "," 1,748 "
District - Sundargarh,Rural," 310,762 "," 8,113 "," 7,284 "," 5,056 "," 70,410 "," 135,904 "," 65,239 "," 10,790 "," 4,886 "," 2,100 ", 980 
District - Sundargarh,Urban," 162,531 "," 72,810 "," 5,555 "," 5,427 "," 13,509 "," 25,655 "," 37,965 ", 207 , 402 , 233 , 768 
District - Kendujhar,Total," 406,629 "," 32,954 "," 8,232 "," 14,392 "," 63,329 "," 151,419 "," 91,897 "," 22,450 "," 11,181 "," 5,978 "," 4,797 "
District - Kendujhar,Rural," 349,736 "," 10,148 "," 6,032 "," 9,845 "," 54,179 "," 147,329 "," 81,715 "," 20,524 "," 10,158 "," 5,860 "," 3,946 "
District - Kendujhar,Urban," 56,893 "," 22,806 "," 2,200 "," 4,547 "," 9,150 "," 4,090 "," 10,182 "," 1,926 "," 1,023 ", 118 , 851 
District - Mayurbhanj,Total," 587,648 "," 23,720 "," 13,797 "," 15,996 "," 203,853 "," 193,504 "," 98,896 "," 17,356 "," 14,014 "," 2,987 "," 3,525 "
District - Mayurbhanj,Rural," 544,764 "," 11,697 "," 11,334 "," 11,676 "," 190,894 "," 187,834 "," 94,170 "," 17,340 "," 13,798 "," 2,935 "," 3,086 "
District - Mayurbhanj,Urban," 42,884 "," 12,023 "," 2,463 "," 4,320 "," 12,959 "," 5,670 "," 4,726 ", 16 , 216 , 52 , 439 
District - Baleshwar,Total," 529,407 "," 44,869 "," 27,020 "," 4,091 "," 12,110 "," 342,596 "," 78,155 "," 1,444 "," 3,098 "," 7,253 "," 8,771 "
District - Baleshwar,Rural," 473,512 "," 31,586 "," 14,020 "," 3,504 "," 11,377 "," 326,589 "," 66,819 "," 1,398 "," 3,008 "," 7,108 "," 8,103 "
District - Baleshwar,Urban," 55,895 "," 13,283 "," 13,000 ", 587 , 733 ," 16,007 "," 11,336 ", 46 , 90 , 145 , 668 
District - Bhadrak,Total," 309,527 "," 8,667 "," 4,430 "," 1,508 "," 3,606 "," 236,128 "," 48,040 ", 15 , 846 ," 2,171 "," 4,116 "
District - Bhadrak,Rural," 274,191 "," 6,164 "," 3,704 "," 1,334 "," 3,218 "," 213,705 "," 39,864 ", 12 , 805 ," 1,992 "," 3,393 "
District - Bhadrak,Urban," 35,336 "," 2,503 ", 726 , 174 , 388 ," 22,423 "," 8,176 ", 3 , 41 , 179 , 723 
District - Kendrapara,Total," 327,405 "," 18,149 "," 8,041 "," 3,669 "," 19,468 "," 194,259 "," 78,721 ", 23 ," 2,531 ", 791 ," 1,753 "
District - Kendrapara,Rural," 311,465 "," 11,515 "," 7,248 "," 3,199 "," 17,674 "," 190,686 "," 76,217 ", 14 ," 2,471 ", 777 ," 1,664 "
District - Kendrapara,Urban," 15,940 "," 6,634 ", 793 , 470 ," 1,794 "," 3,573 "," 2,504 ", 9 , 60 , 14 , 89 
District - Jagatsinghapur,Total," 265,588 "," 19,342 "," 10,757 "," 2,641 "," 9,412 "," 192,378 "," 23,341 ", 83 ," 2,298 "," 1,410 "," 3,926 "
District - Jagatsinghapur,Rural," 237,411 "," 5,731 "," 9,407 "," 2,334 "," 8,154 "," 185,727 "," 19,070 ", 65 ," 2,051 "," 1,322 "," 3,550 "
District - Jagatsinghapur,Urban," 28,177 "," 13,611 "," 1,350 ", 307 ," 1,258 "," 6,651 "," 4,271 ", 18 , 247 , 88 , 376 
District - Cuttack,Total," 566,831 "," 105,424 "," 17,770 "," 13,924 "," 113,881 "," 174,111 "," 129,190 "," 1,196 "," 4,366 "," 1,297 "," 5,672 "
District - Cuttack,Rural," 425,082 "," 20,208 "," 12,111 "," 7,990 "," 101,237 "," 164,978 "," 107,542 "," 1,157 "," 3,895 "," 1,224 "," 4,740 "
District - Cuttack,Urban," 141,749 "," 85,216 "," 5,659 "," 5,934 "," 12,644 "," 9,133 "," 21,648 ", 39 , 471 , 73 , 932 
District - Jajapur,Total," 407,572 "," 17,057 "," 11,181 "," 8,968 "," 102,251 "," 197,022 "," 45,318 "," 4,431 "," 11,828 "," 3,243 "," 6,273 "
District - Jajapur,Rural," 378,135 "," 7,946 "," 8,143 "," 7,731 "," 98,506 "," 188,840 "," 41,884 "," 4,352 "," 11,664 "," 3,184 "," 5,885 "
District - Jajapur,Urban," 29,437 "," 9,111 "," 3,038 "," 1,237 "," 3,745 "," 8,182 "," 3,434 ", 79 , 164 , 59 , 388 
District - Dhenkanal,Total," 278,370 "," 11,822 "," 5,573 "," 7,514 "," 136,741 "," 34,708 "," 62,796 "," 6,084 "," 9,934 "," 1,476 "," 1,722 "
District - Dhenkanal,Rural," 253,118 "," 6,043 "," 4,697 "," 3,897 "," 126,779 "," 33,878 "," 59,232 "," 6,070 "," 9,522 "," 1,463 "," 1,537 "
District - Dhenkanal,Urban," 25,252 "," 5,779 ", 876 ," 3,617 "," 9,962 ", 830 ," 3,564 ", 14 , 412 , 13 , 185 
District - Anugul,Total," 295,922 "," 31,415 "," 9,972 "," 7,538 "," 100,814 "," 50,783 "," 77,490 "," 4,813 "," 6,080 "," 2,418 "," 4,599 "
District - Anugul,Rural," 249,585 "," 11,952 "," 6,154 "," 5,035 "," 92,433 "," 48,532 "," 68,698 "," 4,696 "," 5,734 "," 2,319 "," 4,032 "
District - Anugul,Urban," 46,337 "," 19,463 "," 3,818 "," 2,503 "," 8,381 "," 2,251 "," 8,792 ", 117 , 346 , 99 , 567 
District - Nayagarh,Total," 230,968 "," 16,797 "," 15,256 "," 9,397 "," 74,303 "," 43,160 "," 66,154 ", 720 ," 3,326 ", 929 , 926 
District - Nayagarh,Rural," 213,265 "," 14,407 "," 13,647 "," 6,802 "," 69,076 "," 40,986 "," 62,715 ", 644 ," 3,198 ", 909 , 881 
District - Nayagarh,Urban," 17,703 "," 2,390 "," 1,609 "," 2,595 "," 5,227 "," 2,174 "," 3,439 ", 76 , 128 , 20 , 45 
District - Khordha,Total," 489,636 "," 132,661 "," 14,693 "," 25,256 "," 139,440 "," 65,589 "," 102,035 ", 445 ," 1,916 "," 3,174 "," 4,427 "
District - Khordha,Rural," 247,940 "," 16,057 "," 7,143 "," 7,728 "," 99,881 "," 52,978 "," 56,871 ", 317 ," 1,387 "," 2,890 "," 2,688 "
District - Khordha,Urban," 241,696 "," 116,604 "," 7,550 "," 17,528 "," 39,559 "," 12,611 "," 45,164 ", 128 , 529 , 284 ," 1,739 "
District - Puri,Total," 369,482 "," 25,893 "," 8,470 "," 3,556 "," 25,719 "," 203,704 "," 74,251 ", 68 ," 9,700 "," 13,210 "," 4,911 "
District - Puri,Rural," 317,002 "," 8,184 "," 6,920 "," 3,032 "," 24,107 "," 185,383 "," 62,016 ", 56 ," 9,572 "," 13,110 "," 4,622 "
District - Puri,Urban," 52,480 "," 17,709 "," 1,550 ", 524 ," 1,612 "," 18,321 "," 12,235 ", 12 , 128 , 100 , 289 
District - Ganjam,Total," 756,894 "," 137,455 "," 58,871 "," 23,263 "," 182,877 "," 145,954 "," 172,552 "," 3,510 "," 17,577 "," 11,414 "," 3,421 "
District - Ganjam,Rural," 602,216 "," 60,197 "," 45,141 "," 12,648 "," 157,187 "," 138,763 "," 155,648 "," 3,333 "," 16,674 "," 10,322 "," 2,303 "
District - Ganjam,Urban," 154,678 "," 77,258 "," 13,730 "," 10,615 "," 25,690 "," 7,191 "," 16,904 ", 177 , 903 ," 1,092 "," 1,118 "
District - Gajapati,Total," 128,818 "," 12,618 "," 14,515 "," 4,758 "," 38,840 "," 21,796 "," 21,718 "," 10,657 "," 3,098 ", 555 , 263 
District - Gajapati,Rural," 112,872 "," 5,423 "," 12,333 "," 3,909 "," 36,068 "," 20,795 "," 20,006 "," 10,636 "," 2,935 ", 545 , 222 
District - Gajapati,Urban," 15,946 "," 7,195 "," 2,182 ", 849 ," 2,772 "," 1,001 "," 1,712 ", 21 , 163 , 10 , 41 
District - Kandhamal,Total," 172,004 "," 6,747 "," 1,562 "," 5,227 "," 72,948 "," 37,553 "," 15,761 "," 19,568 "," 4,276 "," 5,038 "," 3,324 "
District - Kandhamal,Rural," 155,335 "," 2,074 "," 1,229 "," 4,257 "," 68,264 "," 34,501 "," 13,105 "," 19,515 "," 4,143 "," 4,995 "," 3,252 "
District - Kandhamal,Urban," 16,669 "," 4,673 ", 333 , 970 ," 4,684 "," 3,052 "," 2,656 ", 53 , 133 , 43 , 72 
District - Bauda,Total," 107,727 "," 3,751 ", 886 ," 1,547 "," 18,855 "," 66,118 "," 13,285 ", 698 ," 1,489 ", 804 , 294 
District - Bauda,Rural," 103,239 "," 1,148 ", 826 ," 1,307 "," 18,579 "," 65,346 "," 12,917 ", 698 ," 1,334 ", 804 , 280 
District - Bauda,Urban," 4,488 "," 2,603 ", 60 , 240 , 276 , 772 , 368 , -   , 155 , -   , 14 
District - Subarnapur,Total," 152,454 "," 6,199 "," 5,480 "," 4,211 "," 11,125 "," 94,510 "," 25,055 ", 812 ," 3,204 "," 1,458 ", 400 
District - Subarnapur,Rural," 140,714 "," 1,838 "," 5,194 "," 3,016 "," 10,612 "," 90,737 "," 24,033 ", 809 ," 2,744 "," 1,449 ", 282 
District - Subarnapur,Urban," 11,740 "," 4,361 ", 286 ," 1,195 ", 513 ," 3,773 "," 1,022 ", 3 , 460 , 9 , 118 
District - Balangir,Total," 432,081 "," 30,251 "," 13,813 "," 7,537 "," 42,270 "," 212,208 "," 110,070 ", 451 ," 9,042 "," 4,135 "," 2,304 "
District - Balangir,Rural," 387,345 "," 14,215 "," 11,676 "," 4,578 "," 37,966 "," 206,993 "," 97,801 ", 429 ," 8,476 "," 3,961 "," 1,250 "
District - Balangir,Urban," 44,736 "," 16,036 "," 2,137 "," 2,959 "," 4,304 "," 5,215 "," 12,269 ", 22 , 566 , 174 ," 1,054 "
District - Nuapada,Total," 159,947 "," 4,681 "," 11,536 "," 1,907 "," 11,382 "," 103,750 "," 19,366 "," 1,195 "," 5,110 ", 770 , 250 
District - Nuapada,Rural," 151,921 "," 3,682 "," 8,271 "," 1,838 "," 10,995 "," 102,032 "," 17,790 "," 1,195 "," 5,109 ", 765 , 244 
District - Nuapada,Urban," 8,026 ", 999 ," 3,265 ", 69 , 387 ," 1,718 "," 1,576 ", -   , 1 , 5 , 6 
District - Kalahandi,Total," 404,814 "," 13,151 "," 6,113 "," 7,125 "," 27,010 "," 261,050 "," 71,395 "," 6,036 "," 10,592 "," 1,580 ", 762 
District - Kalahandi,Rural," 377,001 "," 7,580 "," 4,972 "," 5,883 "," 23,998 "," 255,344 "," 60,725 "," 6,028 "," 10,531 "," 1,531 ", 409 
District - Kalahandi,Urban," 27,813 "," 5,571 "," 1,141 "," 1,242 "," 3,012 "," 5,706 "," 10,670 ", 8 , 61 , 49 , 353 
District - Rayagada,Total," 225,964 "," 31,116 "," 10,836 "," 3,543 "," 12,832 "," 94,744 "," 53,070 "," 13,711 "," 4,451 ", 645 ," 1,016 "
District - Rayagada,Rural," 191,615 "," 12,605 "," 7,604 "," 2,831 "," 11,339 "," 91,188 "," 46,744 "," 13,637 "," 4,276 ", 633 , 758 
District - Rayagada,Urban," 34,349 "," 18,511 "," 3,232 ", 712 ," 1,493 "," 3,556 "," 6,326 ", 74 , 175 , 12 , 258 
District - Nabarangapur,Total," 273,663 "," 10,019 "," 5,334 "," 2,894 "," 21,714 "," 171,413 "," 53,963 "," 4,218 "," 2,359 ", 964 , 785 
District - Nabarangapur,Rural," 253,461 "," 5,226 "," 4,275 "," 2,015 "," 17,796 "," 166,237 "," 49,990 "," 4,063 "," 2,315 ", 952 , 592 
District - Nabarangapur,Urban," 20,202 "," 4,793 "," 1,059 ", 879 ," 3,918 "," 5,176 "," 3,973 ", 155 , 44 , 12 , 193 
District - Koraput,Total," 338,205 "," 39,779 "," 13,238 "," 6,805 "," 34,361 "," 129,055 "," 74,178 "," 30,968 "," 7,286 "," 1,783 ", 752 
District - Koraput,Rural," 283,522 "," 13,292 "," 11,499 "," 3,820 "," 25,772 "," 125,958 "," 63,050 "," 30,590 "," 7,178 "," 1,748 ", 615 
District - Koraput,Urban," 54,683 "," 26,487 "," 1,739 "," 2,985 "," 8,589 "," 3,097 "," 11,128 ", 378 , 108 , 35 , 137 
District - Malkangiri,Total," 137,450 "," 4,547 "," 4,066 ", 972 ," 5,834 "," 93,188 "," 15,899 "," 9,717 "," 1,826 ", 913 , 488 
District - Malkangiri,Rural," 126,306 "," 1,481 "," 3,483 ", 834 ," 4,793 "," 89,411 "," 13,647 "," 9,710 "," 1,608 ", 902 , 437 
District - Malkangiri,Urban," 11,144 "," 3,066 ", 583 , 138 ," 1,041 "," 3,777 "," 2,252 ", 7 , 218 , 11 , 51 
District - Gurdaspur,Total," 431,212 "," 103,750 "," 21,160 "," 2,333 "," 1,572 "," 208,804 "," 89,511 ", 235 , 347 , 148 ," 3,352 "
District - Gurdaspur,Rural," 309,898 "," 45,922 "," 11,447 ", 981 ," 1,157 "," 185,778 "," 61,334 ", 114 , 288 , 114 ," 2,763 "
District - Gurdaspur,Urban," 121,314 "," 57,828 "," 9,713 "," 1,352 ", 415 ," 23,026 "," 28,177 ", 121 , 59 , 34 , 589 
District - Kapurthala,Total," 165,336 "," 71,969 "," 15,577 ", 155 , 85 ," 32,500 "," 42,939 ", 42 , 119 , 53 ," 1,897 "
District - Kapurthala,Rural," 106,870 "," 29,454 "," 9,509 ", 114 , 63 ," 28,224 "," 37,594 ", 29 , 106 , 26 ," 1,751 "
District - Kapurthala,Urban," 58,466 "," 42,515 "," 6,068 ", 41 , 22 ," 4,276 "," 5,345 ", 13 , 13 , 27 , 146 
District - Jalandhar,Total," 454,073 "," 223,461 "," 73,722 ", 610 , 280 ," 70,371 "," 80,682 ", 135 , 113 , 60 ," 4,639 "
District - Jalandhar,Rural," 213,390 "," 46,454 "," 32,880 ", 506 , 191 ," 61,926 "," 67,319 ", 25 , 93 , 22 ," 3,974 "
District - Jalandhar,Urban," 240,683 "," 177,007 "," 40,842 ", 104 , 89 ," 8,445 "," 13,363 ", 110 , 20 , 38 , 665 
District - Hoshiarpur,Total," 329,694 "," 160,976 "," 16,326 ", 942 ," 1,721 "," 92,441 "," 52,828 ", 101 , 125 , 128 ," 4,106 "
District - Hoshiarpur,Rural," 258,523 "," 109,493 "," 10,771 ", 674 ," 1,617 "," 85,664 "," 46,308 ", 64 , 97 , 98 ," 3,737 "
District - Hoshiarpur,Urban," 71,171 "," 51,483 "," 5,555 ", 268 , 104 ," 6,777 "," 6,520 ", 37 , 28 , 30 , 369 
District - Shahid Bhagat Singh Nagar,Total," 128,634 "," 50,859 "," 11,491 ", 238 , 153 ," 35,236 "," 28,107 ", 40 , 96 , 69 ," 2,345 "
District - Shahid Bhagat Singh Nagar,Rural," 102,297 "," 36,535 "," 8,351 ", 216 , 139 ," 30,600 "," 24,194 ", 31 , 87 , 62 ," 2,082 "
District - Shahid Bhagat Singh Nagar,Urban," 26,337 "," 14,324 "," 3,140 ", 22 , 14 ," 4,636 "," 3,913 ", 9 , 9 , 7 , 263 
District - Fatehgarh Sahib,Total," 115,753 "," 37,638 "," 6,548 ", 219 , 81 ," 21,079 "," 47,359 ", 21 , 75 , 34 ," 2,699 "
District - Fatehgarh Sahib,Rural," 77,684 "," 17,841 "," 4,141 ", 111 , 70 ," 17,229 "," 35,858 ", 16 , 54 , 17 ," 2,347 "
District - Fatehgarh Sahib,Urban," 38,069 "," 19,797 "," 2,407 ", 108 , 11 ," 3,850 "," 11,501 ", 5 , 21 , 17 , 352 
District - Ludhiana,Total," 716,104 "," 367,998 "," 70,457 ", 799 , 559 ," 142,518 "," 127,188 ", 208 , 310 , 216 ," 5,851 "
District - Ludhiana,Rural," 278,323 "," 54,157 "," 22,405 ", 488 , 227 ," 103,421 "," 92,928 ", 32 , 218 , 77 ," 4,370 "
District - Ludhiana,Urban," 437,781 "," 313,841 "," 48,052 ", 311 , 332 ," 39,097 "," 34,260 ", 176 , 92 , 139 ," 1,481 "
District - Moga,Total," 191,228 "," 58,444 "," 33,164 ", 450 , 185 ," 19,795 "," 71,851 ", 66 , 209 , 199 ," 6,865 "
District - Moga,Rural," 145,530 "," 32,256 "," 25,137 ", 367 , 167 ," 17,673 "," 63,339 ", 45 , 182 , 168 ," 6,196 "
District - Moga,Urban," 45,698 "," 26,188 "," 8,027 ", 83 , 18 ," 2,122 "," 8,512 ", 21 , 27 , 31 , 669 
District - Firozpur,Total," 374,167 "," 112,162 "," 49,224 "," 2,073 ", 602 ," 148,710 "," 47,667 ", 90 ," 3,947 "," 1,153 "," 8,539 "
District - Firozpur,Rural," 271,536 "," 53,517 "," 30,283 "," 1,970 ", 562 ," 131,017 "," 41,617 ", 60 ," 3,893 "," 1,108 "," 7,509 "
District - Firozpur,Urban," 102,631 "," 58,645 "," 18,941 ", 103 , 40 ," 17,693 "," 6,050 ", 30 , 54 , 45 ," 1,030 "
District - Muktsar,Total," 172,792 "," 67,461 "," 27,123 ", 368 , 187 ," 69,555 "," 2,897 ", 50 ," 1,632 ", 205 ," 3,314 "
District - Muktsar,Rural," 122,957 "," 42,411 "," 22,862 ", 270 , 162 ," 51,363 "," 1,421 ", 36 ," 1,379 ", 175 ," 2,878 "
District - Muktsar,Urban," 49,835 "," 25,050 "," 4,261 ", 98 , 25 ," 18,192 "," 1,476 ", 14 , 253 , 30 , 436 
District - Faridkot,Total," 118,193 "," 38,121 "," 10,751 ", 394 , 81 ," 53,804 "," 11,685 ", 17 ," 1,163 ", 27 ," 2,150 "
District - Faridkot,Rural," 76,262 "," 18,201 "," 7,624 ", 271 , 46 ," 38,451 "," 9,298 ", 9 , 677 , 23 ," 1,662 "
District - Faridkot,Urban," 41,931 "," 19,920 "," 3,127 ", 123 , 35 ," 15,353 "," 2,387 ", 8 , 486 , 4 , 488 
District - Bathinda,Total," 266,035 "," 107,489 "," 44,170 ", 656 , 320 ," 61,658 "," 43,730 ", 62 ," 1,530 "," 1,256 "," 5,164 "
District - Bathinda,Rural," 170,853 "," 50,920 "," 30,096 ", 510 , 255 ," 46,423 "," 35,977 ", 40 ," 1,399 "," 1,149 "," 4,084 "
District - Bathinda,Urban," 95,182 "," 56,569 "," 14,074 ", 146 , 65 ," 15,235 "," 7,753 ", 22 , 131 , 107 ," 1,080 "
District - Mansa,Total," 147,127 "," 52,553 "," 19,255 ", 378 , 93 ," 44,371 "," 25,087 ", 45 ," 1,205 ", 108 ," 4,032 "
District - Mansa,Rural," 115,334 "," 39,797 "," 17,051 ", 332 , 69 ," 36,270 "," 17,108 ", 31 ," 1,151 ", 88 ," 3,437 "
District - Mansa,Urban," 31,793 "," 12,756 "," 2,204 ", 46 , 24 ," 8,101 "," 7,979 ", 14 , 54 , 20 , 595 
District - Patiala,Total," 361,740 "," 168,475 "," 39,186 ", 459 , 361 ," 25,377 "," 119,054 ", 84 , 213 , 161 ," 8,370 "
District - Patiala,Rural," 209,720 "," 66,225 "," 24,342 ", 390 , 253 ," 20,651 "," 90,150 ", 39 , 140 , 121 ," 7,409 "
District - Patiala,Urban," 152,020 "," 102,250 "," 14,844 ", 69 , 108 ," 4,726 "," 28,904 ", 45 , 73 , 40 , 961 
District - Amritsar,Total," 480,303 "," 201,219 "," 17,191 ", 711 , 291 ," 125,548 "," 127,669 ", 99 , 255 , 176 ," 7,144 "
District - Amritsar,Rural," 212,566 "," 22,677 "," 6,049 ", 442 , 135 ," 103,744 "," 74,377 ", 34 , 153 , 97 ," 4,858 "
District - Amritsar,Urban," 267,737 "," 178,542 "," 11,142 ", 269 , 156 ," 21,804 "," 53,292 ", 65 , 102 , 79 ," 2,286 "
District - Tarn Taran,Total," 201,047 "," 20,266 "," 7,142 ", 484 , 209 ," 93,342 "," 74,177 ", 31 , 154 , 38 ," 5,204 "
District - Tarn Taran,Rural," 175,080 "," 13,858 "," 5,560 ", 462 , 193 ," 86,587 "," 63,273 ", 28 , 133 , 38 ," 4,948 "
District - Tarn Taran,Urban," 25,967 "," 6,408 "," 1,582 ", 22 , 16 ," 6,755 "," 10,904 ", 3 , 21 , -   , 256 
District - Rupnagar,Total," 132,854 "," 75,031 "," 5,738 ", 933 ," 3,524 "," 29,067 "," 16,514 ", 199 , 218 , 86 ," 1,544 "
District - Rupnagar,Rural," 96,022 "," 47,134 "," 4,383 ", 860 ," 3,445 "," 25,348 "," 13,240 ", 177 , 162 , 59 ," 1,214 "
District - Rupnagar,Urban," 36,832 "," 27,897 "," 1,355 ", 73 , 79 ," 3,719 "," 3,274 ", 22 , 56 , 27 , 330 
District - Sahibzada Ajit Singh Nagar,Total," 197,101 "," 143,924 "," 13,451 ", 237 , 696 ," 22,939 "," 13,572 ", 58 , 28 , 46 ," 2,150 "
District - Sahibzada Ajit Singh Nagar,Rural," 82,601 "," 47,854 "," 7,347 ", 159 , 641 ," 15,840 "," 9,174 ", 28 , 17 , 21 ," 1,520 "
District - Sahibzada Ajit Singh Nagar,Urban," 114,500 "," 96,070 "," 6,104 ", 78 , 55 ," 7,099 "," 4,398 ", 30 , 11 , 25 , 630 
District - Sangrur,Total," 314,030 "," 108,014 "," 42,508 ", 443 , 275 ," 32,920 "," 120,978 ", 66 , 321 , 411 ," 8,094 "
District - Sangrur,Rural," 215,367 "," 42,499 "," 30,188 ", 381 , 245 ," 28,730 "," 105,645 ", 45 , 274 , 370 ," 6,990 "
District - Sangrur,Urban," 98,663 "," 65,515 "," 12,320 ", 62 , 30 ," 4,190 "," 15,333 ", 21 , 47 , 41 ," 1,104 "
District - Barnala,Total," 112,276 "," 53,615 "," 10,502 ", 84 , 40 ," 6,246 "," 39,491 ", 19 , 54 , 25 ," 2,200 "
District - Barnala,Rural," 74,819 "," 22,451 "," 7,116 ", 67 , 29 ," 5,892 "," 37,316 ", 10 , 48 , 17 ," 1,873 "
District - Barnala,Urban," 37,457 "," 31,164 "," 3,386 ", 17 , 11 , 354 ," 2,175 ", 9 , 6 , 8 , 327 
District - Ganganagar,Total," 373,877 "," 252,237 "," 22,118 "," 5,127 "," 5,249 "," 24,711 "," 4,556 ", 56 ," 28,054 "," 16,832 "," 14,937 "
District - Ganganagar,Rural," 269,763 "," 158,429 "," 18,894 "," 4,891 "," 5,188 "," 20,966 "," 4,314 ", 44 ," 27,685 "," 16,290 "," 13,062 "
District - Ganganagar,Urban," 104,114 "," 93,808 "," 3,224 ", 236 , 61 ," 3,745 ", 242 , 12 , 369 , 542 ," 1,875 "
District - Hanumangarh,Total," 328,871 "," 232,917 "," 13,676 "," 3,649 "," 1,005 "," 18,569 "," 9,019 ", 57 ," 13,223 "," 21,671 "," 15,085 "
District - Hanumangarh,Rural," 261,513 "," 171,102 "," 11,624 "," 3,608 ", 946 ," 17,131 "," 8,649 ", 40 ," 13,174 "," 21,638 "," 13,601 "
District - Hanumangarh,Urban," 67,358 "," 61,815 "," 2,052 ", 41 , 59 ," 1,438 ", 370 , 17 , 49 , 33 ," 1,484 "
District - Bikaner,Total," 375,970 "," 190,166 "," 34,034 "," 10,933 "," 2,717 "," 5,522 "," 37,355 ", 133 ," 32,076 "," 30,981 "," 32,053 "
District - Bikaner,Rural," 242,492 "," 69,016 "," 28,591 "," 10,526 "," 2,618 "," 5,433 "," 36,958 ", 92 ," 31,851 "," 30,396 "," 27,011 "
District - Bikaner,Urban," 133,478 "," 121,150 "," 5,443 ", 407 , 99 , 89 , 397 , 41 , 225 , 585 ," 5,042 "
District - Churu,Total," 347,351 "," 198,281 "," 70,270 "," 9,432 "," 9,512 "," 2,248 "," 22,958 ", 74 , 278 ," 14,436 "," 19,862 "
District - Churu,Rural," 254,921 "," 122,958 "," 59,036 "," 8,072 "," 9,276 "," 1,992 "," 22,521 ", 42 , 196 ," 14,088 "," 16,740 "
District - Churu,Urban," 92,430 "," 75,323 "," 11,234 "," 1,360 ", 236 , 256 , 437 , 32 , 82 , 348 ," 3,122 "
District - Jhunjhunun,Total," 383,664 "," 123,257 "," 108,144 "," 6,562 "," 17,774 "," 16,762 "," 87,590 ", 149 , 110 ," 9,957 "," 13,359 "
District - Jhunjhunun,Rural," 301,647 "," 64,308 "," 93,044 "," 6,172 "," 16,664 "," 15,938 "," 84,670 ", 111 , 97 ," 9,518 "," 11,125 "
District - Jhunjhunun,Urban," 82,017 "," 58,949 "," 15,100 ", 390 ," 1,110 ", 824 ," 2,920 ", 38 , 13 , 439 ," 2,234 "
District - Alwar,Total," 628,913 "," 126,454 "," 62,634 "," 3,967 "," 40,306 "," 179,594 "," 196,407 ", 138 , 169 ," 7,856 "," 11,388 "
District - Alwar,Rural," 505,266 "," 54,265 "," 50,012 "," 3,743 "," 40,169 "," 167,615 "," 172,424 ", 112 , 143 ," 7,618 "," 9,165 "
District - Alwar,Urban," 123,647 "," 72,189 "," 12,622 ", 224 , 137 ," 11,979 "," 23,983 ", 26 , 26 , 238 ," 2,223 "
District - Bharatpur,Total," 423,607 "," 76,343 "," 24,760 "," 3,914 "," 101,271 "," 154,921 "," 47,246 ", 91 , 92 ," 2,861 "," 12,108 "
District - Bharatpur,Rural," 338,086 "," 24,985 "," 17,379 "," 3,447 "," 98,345 "," 143,132 "," 43,627 ", 61 , 71 ," 2,089 "," 4,950 "
District - Bharatpur,Urban," 85,521 "," 51,358 "," 7,381 ", 467 ," 2,926 "," 11,789 "," 3,619 ", 30 , 21 , 772 ," 7,158 "
